Type1,Type2,Type3,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,YearBuilt,Price
0,1,0,3,2,2,193,154,6.6,2000,875000
1,0,0,2,1,2,193,80,10.2,1970,740000
0,1,0,2,1,2,193,105,11.2,1995,565000
0,0,1,2,1,3,193,107,5.4,1995,825000
1,0,0,3,2,2,192,191,7.4,2010,2250000
1,0,0,3,2,1,192,111,2.6,1900,1651000
1,0,0,3,1,0,192,85,3.6,1900,1460000
1,0,0,3,2,1,192,120,5.2,1910,1260000
1,0,0,2,1,0,192,100,4.6,1910,1250000
1,0,0,2,1,0,192,85.2,3.5,1910,1055000
1,0,0,3,1,1,192,121,9.9,2005,522500
1,0,0,2,1,2,192,88,12.2,2007,700000
0,1,0,2,1,1,192,88,13.9,1970,420000
0,1,0,3,1,2,192,91,10.5,1995,575000
1,0,0,3,3,2,191,175,3.3,1890,3000000
1,0,0,3,1,0,191,108,5.5,1915,1300000
0,1,0,3,1,0,191,105,7,1910,1165000
0,0,1,2,1,1,191,73,5.5,1920,950000
0,1,0,2,1,2,191,87,10.9,2014,507000
1,0,0,3,1,2,191,92,9.9,2013,500000
1,0,0,3,1,1,191,107,11.2,1990,475000
1,0,0,2,2,1,191,151,4.6,1975,1055000
0,1,0,3,2,2,191,142,9.9,2000,590000
0,1,0,4,3,0,190,232,2.1,1856,2260000
0,1,0,2,2,1,190,172,2.6,1875,2200000
0,1,0,3,2,2,190,135,4.5,1940,1325000
0,0,1,2,1,1,190,102,5.5,1985,888000
0,0,1,3,1,0,190,99,6.4,1930,850000
0,1,0,3,1,1,190,108,9.9,1970,616000
0,1,0,2,1,1,190,113,14.7,1980,335000
1,0,0,2,1,1,190,105,11.4,1980,615000
1,0,0,2,1,2,190,70,21.3,1970,609000
1,0,0,4,2,2,190,133,11.8,2000,910000
1,0,0,3,1,2,190,142,8,1999,720000
1,0,0,3,2,1,189,164,2.6,1900,1555000
1,0,0,3,1,2,189,85,7,1920,872500
1,0,0,3,1,1,189,87,7,1930,865000
1,0,0,2,1,1,189,73,15.4,2001,680000
1,0,0,2,1,2,189,93,10.7,1980,905000
1,0,0,3,2,2,189,104,9.4,2009,712000
1,0,0,2,1,1,189,85,11.5,1995,476000
1,0,0,2,1,1,189,84,11.2,2012,415000
1,0,0,3,2,2,189,131,6.4,2000,702000
1,0,0,3,2,1,189,110,7.9,1990,700000
0,1,0,3,2,2,188,185,7.2,2010,1800000
1,0,0,4,2,1,188,165,3.5,1900,1785000
1,0,0,3,2,2,188,171,8,1900,1467000
0,0,1,3,1,1,188,150,4.6,1907,1425000
1,0,0,3,1,1,188,106,4.2,1910,1037000
1,0,0,2,1,0,188,107,1.6,1900,981000
1,0,0,3,1,1,188,110,9.7,1970,700000
1,0,0,3,3,1,188,129,3.5,2000,1600000
1,0,0,4,2,1,188,137,13.6,2014,881000
1,0,0,2,2,1,187,133,2.7,1890,2210000
0,0,1,2,1,1,187,102,2.6,1890,1805000
0,1,0,2,1,1,187,89,10.6,1980,490000
0,1,0,3,2,1,187,133,4.1,1940,1350000
1,0,0,2,1,1,187,60,8.8,2005,515000
1,0,0,3,1,2,187,99,13,2014,470000
1,0,0,3,2,1,187,125,23.2,2010,640000
1,0,0,3,2,0,186,137,2,1890,1297000
1,0,0,3,1,2,186,80,6.3,1920,1285000
1,0,0,3,1,0,186,101,5.2,1890,1204000
1,0,0,3,2,2,186,158,7.7,2014,1280000
1,0,0,3,2,1,186,140,5.2,2016,940000
1,0,0,2,1,1,186,110,12.1,1980,745500
1,0,0,3,2,2,186,134.6,6.4,2011,710000
1,0,0,3,2,2,185,185,7.5,1985,1405000
0,1,0,3,2,1,185,139,8,1900,1310000
1,0,0,2,1,1,185,84,3.4,1910,1105000
1,0,0,2,1,1,185,78,6.5,1900,944000
1,0,0,3,2,1,185,122,13.9,2012,886000
1,0,0,3,1,0,185,98,3.4,1900,820000
1,0,0,4,1,2,185,113,11.7,1965,630000
0,1,0,3,1,1,185,107,5.8,1990,846000
0,1,0,3,2,2,185,115,8.8,2005,714000
1,0,0,3,1,0,184,100,3.8,1905,1384000
1,0,0,2,1,1,184,79,3.6,1900,1350000
1,0,0,2,1,1,184,103,6.4,1900,1170000
1,0,0,3,1,2,184,133,10.1,1990,1050000
0,1,0,3,1,1,184,104,5.2,1890,860000
0,0,1,2,1,1,184,77,11.2,1965,401000
0,1,0,3,1,2,184,108,5.5,2006,865000
0,0,1,4,2,1,183,145,3.3,1880,2140000
0,0,1,3,2,2,183,200,4.5,1999,1720000
0,1,0,4,3,2,183,191,8,2006,1200000
0,1,0,3,1,0,183,104,1.6,1880,1075000
0,1,0,2,1,1,183,71,4.5,1930,910000
0,0,1,3,1,0,183,104,8.2,1930,580000
0,1,0,2,1,1,183,93,11.2,1980,440000
0,0,1,4,2,1,182,100,4.1,1900,3120000
0,0,1,3,1,0,182,102,3.5,1890,1435000
0,1,0,2,1,0,182,82,2.5,1900,1012500
0,0,1,4,2,2,182,160,13.9,1998,985000
0,1,0,2,1,1,182,110,10.6,1973,705000
0,0,1,2,1,1,182,112,11.2,2015,610000
0,1,0,3,2,2,181,212,4.1,2010,2623000
1,0,0,3,2,1,181,148,3.3,1990,1700000
1,0,0,2,1,1,181,80,6.3,1930,1460000
1,0,0,3,1,1,181,117,2.1,1880,1405000
1,0,0,2,1,0,181,105,3.5,1880,1335000
1,0,0,3,1,1,181,102,2.6,1900,1270000
1,0,0,2,1,1,181,85,5.5,1925,1050000
1,0,0,3,1,1,181,122,4.6,1969,1189000
1,0,0,3,1,1,181,104,12.1,1975,835000
1,0,0,3,1,1,181,129,13.9,2000,600000
1,0,0,3,2,1,181,148,3.3,1990,1460000
1,0,0,3,2,2,181,151,11.2,1990,1120000
1,0,0,4,3,2,181,154,7.8,2016,985000
1,0,0,3,2,1,180,120,2.6,1890,2790000
1,0,0,3,1,1,180,132,4.4,1991,1085000
1,0,0,4,2,1,180,206,5.1,1994,1000000
1,0,0,2,1,1,180,82,3.4,1900,990000
1,0,0,3,1,1,180,131,6.4,2010,865000
1,0,0,2,2,1,180,179,7.8,2011,677200
1,0,0,3,2,1,180,92,11.8,1997,932000
1,0,0,2,2,2,180,123,2.4,1940,890500
1,0,0,2,2,2,180,123,2.4,1940,890500
1,0,0,2,1,2,180,85,11.2,1970,825000
1,0,0,2,1,2,180,68,14.6,1980,605000
0,0,1,3,1,1,180,98,9.9,2009,585000
1,0,0,3,1,1,180,88,9.4,1965,451500
0,0,1,2,1,1,180,61,11.2,2004,410000
1,0,0,3,2,1,180,165,9,2012,1050000
1,0,0,3,2,0,179,150,4.4,1900,1100000
0,1,0,3,1,0,179,115,6.8,1890,1050000
1,0,0,2,1,1,179,90,5.2,1890,845500
1,0,0,3,1,2,179,108,11.2,2002,450000
0,0,1,3,2,2,179,125,8.5,2000,1071000
0,0,1,2,1,1,179,101,14.6,2001,742500
0,0,1,4,2,1,179,160,9.8,1995,652500
1,0,0,3,1,1,178,172,3.3,1894,1700000
1,0,0,3,1,1,178,116,3.3,1910,1700000
1,0,0,2,1,1,178,100,5.5,1900,1211000
1,0,0,3,1,1,178,100,6.6,1920,1193000
1,0,0,3,1,1,178,124,5.5,2000,1010000
1,0,0,2,1,1,178,70,1.6,1900,890000
1,0,0,2,1,1,178,84,6.3,2013,780000
0,0,1,3,2,1,178,102,8.4,2009,655800
1,0,0,3,1,1,178,100,12,2009,510000
0,1,0,3,1,1,178,120,9.2,2012,631000
1,0,0,3,2,2,178,138,13.6,2000,468000
1,0,0,3,2,1,177,181,3.3,1880,2615000
0,1,0,4,1,0,177,152,1.6,1890,1950000
0,0,1,2,1,1,177,87,5.9,1910,711000
1,0,0,2,1,1,177,85,9.2,1975,685000
1,0,0,2,1,1,177,100,13.8,1975,546000
1,0,0,3,2,1,177,111,13.6,2012,845000
1,0,0,2,2,1,177,105,5.2,2000,754000
1,0,0,2,1,2,177,84,13.1,2013,515000
1,0,0,3,2,2,176,192,6.1,1880,2000000
0,1,0,4,2,1,176,216,2.7,1880,1855500
1,0,0,2,1,0,176,80,3.6,1890,1385000
1,0,0,3,2,1,176,135,3.4,1890,1370000
0,1,0,3,1,0,176,106,2.6,1900,1214000
0,1,0,2,1,0,176,84,3.3,1940,1200000
1,0,0,3,1,0,176,92,2.6,1900,1150000
0,0,1,2,1,0,176,81,3.3,1930,1100000
0,0,1,2,1,2,176,114,2.5,1920,1000000
0,1,0,2,2,1,176,125,13.9,2008,825000
0,1,0,2,1,1,176,89,13,2012,465000
0,1,0,3,2,1,176,134,7.5,2011,830000
0,1,0,2,2,1,176,142,8.7,2010,510000
1,0,0,3,2,1,175,134,13.6,2004,485000
1,0,0,2,2,1,175,76,13.8,2013,580000
1,0,0,3,2,2,175,110,10.5,2014,580000
1,0,0,3,1,0,174,110,2.7,1900,1305000
1,0,0,2,1,1,174,85,3.4,1890,1075000
1,0,0,2,1,1,174,72,4.2,1900,960000
0,1,0,2,1,1,174,106,5.5,1995,844000
1,0,0,2,1,1,174,100.6,6.2,1900,802000
1,0,0,2,1,1,174,80,11.4,1975,650000
1,0,0,3,2,2,173,137,3.8,1900,1342000
1,0,0,2,2,1,173,81,5.3,1910,1118000
1,0,0,2,1,2,173,79,4,1890,1105000
1,0,0,2,1,1,173,102,5.9,1900,950000
1,0,0,3,2,1,173,107,7.5,2007,886000
0,1,0,3,3,2,173,184,8.7,2000,780000
0,1,0,3,2,2,173,120,9.2,2010,715000
0,0,1,2,1,2,173,77,5.2,1970,735000
0,1,0,4,2,1,173,184,15.2,2010,1050000
0,1,0,3,2,2,173,140,21.3,2009,701000
0,1,0,2,1,1,172,81,2.5,1930,1030000
0,1,0,4,2,1,172,135,7.8,1900,1005000
0,1,0,2,1,0,172,80,6.4,1900,882000
0,0,1,2,1,1,172,94,3.5,1900,881000
0,1,0,2,1,0,172,81,6.6,1900,815000
0,1,0,2,1,1,172,77,13,2013,417000
1,0,0,2,1,1,172,90,7.5,1960,706000
1,0,0,3,1,1,172,97,11.2,1970,400000
1,0,0,3,2,0,171,126,2.1,1890,1595000
1,0,0,3,2,2,171,118,2.6,1890,1320000
1,0,0,3,1,0,171,167,3.8,1890,985000
1,0,0,3,2,2,171,146,7,2007,940000
1,0,0,3,2,2,171,109,11.1,2012,675000
0,0,1,2,1,1,171,101,10.7,1970,903000
0,1,0,2,1,1,171,80,13.1,2014,780000
1,0,0,2,1,1,171,94,11.2,2009,405000
0,1,0,2,1,1,171,90,14,2008,310000
0,1,0,3,1,1,170,147,1.8,1990,1285000
0,1,0,2,1,1,170,101,7.8,1890,953000
0,0,1,3,1,0,170,96,5.2,1910,950000
0,0,1,3,1,1,170,128,12,1950,612500
1,0,0,2,1,1,170,100,9.4,2001,510000
1,0,0,2,1,1,170,78,11.2,1960,778500
1,0,0,3,1,1,170,83,11.2,1975,707500
1,0,0,2,1,1,170,88,8,1994,645000
1,0,0,2,2,1,170,89,2.6,1940,1200000
0,1,0,3,2,1,170,139,12.4,2010,751000
1,0,0,3,2,1,170,106,11.7,2001,702000
1,0,0,4,3,2,170,215,12.9,2017,655000
1,0,0,2,2,2,169,127,4.2,2008,1234500
1,0,0,3,2,1,169,139,5.9,1900,1100000
1,0,0,2,1,1,169,92,2.6,1900,1025000
0,1,0,2,1,1,169,90,4.2,1900,850000
1,0,0,2,1,2,169,78.54,6.8,2000,880000
1,0,0,3,1,2,169,153,10.4,2000,670000
1,0,0,3,2,1,169,150,7,2007,800000
1,0,0,3,1,2,169,141,14.7,2001,630000
1,0,0,2,1,1,169,109,9.9,1995,610000
1,0,0,2,1,1,168,102,3.8,1934,1400000
1,0,0,3,3,2,168,187,6.6,2012,1330000
1,0,0,3,1,1,168,124,2.5,1950,1290000
1,0,0,3,3,2,168,120,2.6,1915,1088000
1,0,0,2,1,0,168,90,8.4,1900,890000
1,0,0,2,2,2,168,121,7,2000,630000
1,0,0,1,1,1,168,63,12,1950,351000
1,0,0,2,1,1,168,77,8,2008,702500
1,0,0,2,1,1,168,86,13.5,2011,500000
1,0,0,2,1,1,168,93,11.2,1970,491000
0,0,1,3,1,1,167,110,6.4,2010,735000
0,1,0,2,1,1,167,69,11.2,2013,510000
1,0,0,3,2,2,167,140,13.9,2009,921000
1,0,0,3,3,1,166,174,2.5,2012,1447500
1,0,0,2,1,1,166,88,2.6,1900,1220000
1,0,0,3,1,1,166,138,4.2,2000,852000
1,0,0,2,1,1,166,87,10.5,2008,605000
1,0,0,2,1,1,166,81,6.9,1965,600000
1,0,0,3,1,1,166,136,14.5,1999,455000
0,1,0,2,2,1,166,170,11.4,2009,930000
0,1,0,1,1,1,166,60,10.7,2012,681000
0,1,0,3,2,1,165,148.5,3,1890,2500000
0,0,1,2,1,1,165,97,6.1,1910,1301000
0,0,1,2,1,0,165,105.7,3.4,1930,990000
0,0,1,4,1,0,165,93,7,1900,706000
1,0,0,3,2,2,165,133,13.5,2009,700000
1,0,0,3,2,2,165,161,9.2,2007,615000
1,0,0,2,1,1,165,89,14,1995,390000
1,0,0,3,2,1,164,126,4.6,1890,1400000
1,0,0,2,1,1,164,93,3.6,1890,1400000
1,0,0,2,1,0,164,99,3.4,1890,1290000
1,0,0,3,1,0,164,93,6.4,1900,840000
1,0,0,2,1,1,164,114,13,2010,540000
1,0,0,2,1,1,164,83,11.4,1980,430000
1,0,0,2,1,1,164,80.7,8.5,2008,550000
1,0,0,2,1,1,164,100,13,2010,430000
1,0,0,2,1,2,164,95,6.5,2009,805000
1,0,0,3,2,1,164,123,14.6,2010,750000
1,0,0,3,1,1,163,85,3.3,1890,2150000
1,0,0,4,2,0,163,153,2.1,1890,1620000
0,0,1,2,1,0,163,92,7.7,1890,1210000
0,1,0,2,1,1,163,86,3.3,1900,1200000
1,0,0,2,1,1,163,99,4.2,1900,1031000
1,0,0,2,1,2,163,83,3.8,1980,880000
1,0,0,2,1,0,163,69,9.2,1920,711000
1,0,0,3,2,1,163,207,3.3,2016,2010000
1,0,0,3,2,2,163,154,20,2012,840000
1,0,0,3,2,1,162,135,3,1880,2340000
1,0,0,4,2,0,162,169,3.4,1995,1506000
0,0,1,2,1,0,162,91,2.5,1900,1180000
0,1,0,3,1,0,162,81,2.6,1915,1100000
0,0,1,3,2,1,162,115,12.8,2015,635000
0,0,1,3,2,1,161,141,2.1,1890,2000000
0,1,0,3,2,1,161,190,4,1890,1330000
1,0,0,2,1,0,161,106,2.3,1960,1266000
1,0,0,2,1,0,161,82,3.3,1900,1214000
1,0,0,2,1,1,161,68,5.2,1910,705000
1,0,0,2,1,2,161,700,8.2,1977,495000
1,0,0,2,1,1,161,89,12.1,1980,740000
1,0,0,2,1,1,161,82,14.2,1970,611000
1,0,0,2,1,1,161,91,11.5,2012,522000
1,0,0,3,2,2,161,135,8.9,2010,835000
1,0,0,3,2,1,161,149,8.2,2012,800000
1,0,0,2,1,1,161,112,11.5,2015,600000
1,0,0,2,1,1,161,86,11.5,2013,585500
1,0,0,3,2,1,161,101,13.5,2010,540000
1,0,0,2,1,1,161,100,14.5,2010,380000
0,1,0,2,1,0,160,119,3.5,1880,846000
0,1,0,3,2,2,160,101,13.6,2000,650000
1,0,0,3,1,2,160,104,14,1970,655000
1,0,0,3,3,2,160,149,17.9,2013,950000
0,1,0,3,2,1,160,129,8,1985,650000
0,1,0,3,2,2,160,140,12,2010,642500
0,0,1,3,1,1,160,129,14,2000,460000
1,0,0,2,1,2,159,86,1.6,1880,1000000
1,0,0,2,1,0,159,84,6.6,1930,981000
1,0,0,3,2,2,159,152,6.4,2010,798000
1,0,0,2,1,1,159,157,5.2,1930,755000
1,0,0,2,1,2,159,140,6.4,2012,515000
1,0,0,3,1,2,159,97,11.2,1970,470000
0,0,1,2,1,1,159,87,9.9,1990,452000
0,1,0,3,1,2,159,129,4.3,2011,855000
0,1,0,3,2,2,159,130,11,2014,815000
0,1,0,3,2,2,159,128,9.2,2016,675000
0,0,1,3,2,2,159,128,6.4,2016,670000
0,1,0,3,2,2,159,128,6.4,2016,650000
1,0,0,2,1,1,159,70,11.2,2000,416000
1,0,0,2,1,0,158,112,3.5,1890,1540000
1,0,0,2,1,0,158,95,3.4,1890,1250000
1,0,0,2,1,0,158,110,2.6,1900,1189000
1,0,0,3,1,0,158,106,5.5,1910,1050000
1,0,0,3,3,2,158,159,8.4,2008,1020000
1,0,0,2,1,2,158,76,4.2,1965,765000
1,0,0,3,1,1,158,138,10.8,2005,495000
1,0,0,3,2,1,158,136,13.6,2005,390000
1,0,0,2,1,1,158,69,23.2,1975,520000
1,0,0,3,2,2,158,140,6.5,2007,1070000
1,0,0,2,2,2,158,133,6.5,2007,960000
1,0,0,2,1,1,158,106,11.4,1994,855000
1,0,0,3,2,1,158,117,11.2,2011,620500
1,0,0,3,1,1,158,137,8.6,2002,560000
1,0,0,3,2,1,157,141,2.6,1900,1456000
0,1,0,2,1,1,157,101,5.1,1900,1350000
0,1,0,2,1,1,157,110,1.6,1900,1300000
1,0,0,2,1,1,157,102,19.6,2000,417500
1,0,0,2,1,1,157,97,9.2,1970,910000
1,0,0,3,2,2,157,144,6.5,2010,910500
0,1,0,3,1,2,157,123,5.9,1999,815000
1,0,0,2,1,0,156,107,3.4,1890,1450000
0,1,0,2,1,0,156,80,2.6,1900,1150000
1,0,0,2,1,0,156,79,2.5,1900,1035000
1,0,0,3,2,2,156,152,6.9,2000,870000
1,0,0,2,2,1,156,87,5.2,2007,801000
1,0,0,3,2,1,156,124,9.2,2012,695000
0,1,0,2,1,1,156,98,9.9,2004,530000
0,1,0,2,2,2,155,137,8.5,2011,1160000
1,0,0,2,1,1,155,85,3.4,1880,780000
1,0,0,2,1,3,155,81,8.4,1985,617500
1,0,0,2,1,1,155,155,13,2000,270000
0,0,1,2,2,3,155,140,6.4,2004,805000
0,0,1,3,2,2,155,101,20.5,2011,420000
0,1,0,3,2,1,154,196,2.6,1890,2236000
0,1,0,3,1,1,154,95,2.6,1900,1330000
1,0,0,2,1,0,154,76,4,1890,1023000
1,0,0,4,2,1,154,161,6.4,2007,977000
1,0,0,3,1,0,154,88,3.3,1920,906000
1,0,0,2,1,1,154,91,13.8,1996,535600
1,0,0,2,1,1,154,80,13.9,2000,655000
0,1,0,2,1,2,154,107,8.9,1985,738000
1,0,0,3,1,1,154,108,17.4,2008,360000
1,0,0,4,2,1,153,180,3.3,1880,2300000
1,0,0,4,3,1,153,93,1.9,1900,1800000
1,0,0,3,1,0,153,109,3.8,1880,1470000
1,0,0,2,1,1,153,80,12.2,1970,600000
1,0,0,2,1,2,153,97,10.6,1972,540000
0,1,0,2,1,1,153,87,11.2,2007,440000
0,1,0,2,1,0,153,72,12.6,1970,425500
1,0,0,2,1,1,153,70,11.1,1970,292000
0,1,0,2,2,2,153,125,2.6,2004,1430000
0,0,1,3,2,2,153,110,11,1990,900000
1,0,0,2,1,2,153,107,11.2,2003,420000
1,0,0,4,2,0,152,175,3,1910,2550000
1,0,0,3,2,0,152,161,3,1900,1960000
1,0,0,2,1,0,152,82,4.1,1910,1920000
1,0,0,2,1,0,152,113,4.1,1915,1630000
1,0,0,4,1,0,152,139,1.8,1890,1616000
0,1,0,3,1,1,152,92,2.6,1910,1270000
0,0,1,2,1,0,152,71,3.8,1910,1101000
1,0,0,2,1,1,152,91,5.1,1910,850000
1,0,0,2,1,1,152,91,5.1,1910,830000
0,1,0,2,1,0,152,87,5.2,1910,770000
0,1,0,3,2,0,152,170,7,2012,1120000
1,0,0,3,2,2,151,153,2.1,1900,1825000
1,0,0,3,2,1,151,165,4.1,1880,1500000
1,0,0,2,1,0,151,88,2,1900,1095000
1,0,0,3,2,2,151,103,5.4,1960,1080000
1,0,0,2,1,1,151,76,2.6,1900,777500
1,0,0,2,1,1,151,82,13.1,1970,636000
1,0,0,2,1,1,151,96,11.4,1980,618000
1,0,0,2,1,1,151,80,11.2,1975,340000
1,0,0,2,1,1,151,151,2.5,1998,1010000
1,0,0,2,2,1,151,102,9.1,2011,650000
1,0,0,2,2,1,151,102,12,2015,575000
1,0,0,2,1,1,150,96,3.4,1890,1225000
0,1,0,3,2,1,150,125,4.3,1990,1010000
1,0,0,2,1,1,150,77,3.5,1890,1008000
1,0,0,2,1,0,150,79,6.3,1900,950000
0,1,0,2,1,1,150,81,5.5,1995,910000
0,1,0,2,1,1,150,73,2.5,1985,890000
0,0,1,2,1,1,150,88,7.8,1970,900000
0,1,0,2,1,1,150,99,7.5,1969,840000
0,1,0,3,1,2,150,119,5.5,2000,810000
1,0,0,2,1,1,150,106,35.4,1970,386000
1,0,0,3,2,1,149,140,3.3,2003,1540000
1,0,0,3,1,1,149,109,3,1890,1505000
1,0,0,2,1,0,149,98,3.3,1890,1322500
1,0,0,3,1,0,149,104,2.1,1900,1270000
1,0,0,2,1,1,149,77,3.5,1900,1202500
1,0,0,4,2,1,149,127,6.6,1920,970000
1,0,0,2,1,1,149,62,8.4,1890,650000
1,0,0,2,1,1,149,84,15.4,1970,676000
1,0,0,2,1,1,149,70,11.2,1980,380000
1,0,0,3,2,1,148,146,4.1,1890,2250000
1,0,0,2,1,0,148,72,6.6,1912,955000
1,0,0,2,1,0,148,75,5.2,1890,884000
1,0,0,2,1,1,148,79,7,2003,630000
0,0,1,4,2,2,148,141,9.9,2001,665000
0,0,1,3,2,0,147,146,3.3,1890,3010000
0,1,0,3,2,2,147,134,3.3,1890,1740000
0,0,1,2,1,0,147,85,2.5,1900,1315000
0,1,0,2,2,1,147,175,3,2000,1190000
0,0,1,2,1,0,147,95,3.4,1890,1150000
0,1,0,4,2,0,147,159,8.5,1910,1100000
0,0,1,2,1,1,147,81,8.5,1915,895000
0,0,1,1,1,1,147,82,5.2,1890,772000
1,0,0,3,2,2,147,149,13,2007,825000
1,0,0,3,2,2,147,125,6.4,2015,722000
1,0,0,2,1,1,147,109,9.9,2012,500000
1,0,0,3,2,0,146,139,4.5,1900,1612000
1,0,0,2,1,0,146,104,3.6,1890,1310000
1,0,0,3,1,0,146,89,3.3,1910,1125000
1,0,0,2,1,1,146,86,7.8,1970,683000
1,0,0,2,1,1,146,84,11.2,1980,427500
1,0,0,2,2,1,146,132,5.9,2015,865000
1,0,0,3,2,2,146,141,8.9,2001,720000
1,0,0,3,2,2,146,141,8.9,2001,670000
1,0,0,3,2,1,146,106,9.9,2006,430000
1,0,0,3,2,0,145,138,4.6,1880,1400000
1,0,0,2,1,0,145,136,5.3,1930,1015000
0,1,0,3,2,1,145,140,9,1998,928000
1,0,0,2,1,1,145,72,7.7,1970,692500
0,1,0,2,2,1,145,145,11.2,2010,480000
1,0,0,3,2,1,145,129,18.8,2015,650000
1,0,0,2,2,1,145,112,9.2,2012,600000
1,0,0,2,1,1,145,105,9.2,2010,600000
1,0,0,3,2,1,145,107,10.8,2003,441700
1,0,0,1,2,1,144,107,6.3,1900,1435000
1,0,0,2,1,1,144,81,1.8,1890,1170000
1,0,0,2,1,0,144,80,2,1880,1135000
1,0,0,2,1,1,144,140,8.4,1995,793000
1,0,0,2,1,1,144,79,9.2,2005,502000
0,1,0,3,2,1,144,107,7.5,1975,935000
0,1,0,3,1,2,144,92,9.1,1980,508000
1,0,0,2,1,1,144,73,11.2,2010,435000
1,0,0,2,1,1,144,96,11.4,2000,707000
0,1,0,3,3,1,143,89,5.1,1890,1910000
0,0,1,3,1,0,143,136,4.4,1890,917000
0,0,1,2,1,1,143,85,11.2,2009,490000
1,0,0,2,1,1,143,112,31.7,1999,360000
0,1,0,3,1,0,142,130,3,1880,1635000
0,1,0,3,1,2,142,123,7.8,2005,675000
0,1,0,4,2,2,141,127,3.3,1880,2600000
0,0,1,3,2,0,141,163,2.1,1890,2075000
0,1,0,2,2,1,141,150,2.1,1900,2000000
0,0,1,2,1,0,141,83,3.3,1890,1562500
1,0,0,2,1,0,141,72,4.5,1900,1182500
1,0,0,1,1,1,141,80,11.2,2000,260000
1,0,0,2,1,1,141,73,13.5,2013,515000
1,0,0,2,1,1,141,81,11.2,1980,424000
1,0,0,2,1,1,141,73,24.7,1980,305000
1,0,0,3,2,1,141,94,9.9,2009,560000
1,0,0,3,2,1,140,169,3.8,1880,1670000
1,0,0,2,1,1,140,97,3.4,1910,1209000
1,0,0,2,1,0,140,90,5.2,1890,800000
1,0,0,2,1,1,140,98,4.4,1890,730000
1,0,0,3,2,2,140,121,5.6,1980,955000
1,0,0,2,1,1,140,81,13.1,1965,645000
1,0,0,2,1,1,140,78,15.3,2010,407000
1,0,0,2,1,1,140,250,13,1970,851000
0,1,0,2,1,1,140,107,8.8,2013,650000
0,1,0,3,1,1,139,116,3.6,1900,1705000
0,1,0,2,1,0,139,54,2.6,1920,905000
0,0,1,2,1,0,139,78,2,1890,900000
1,0,0,2,1,1,139,74,9.9,1975,485000
1,0,0,3,2,1,138,125,3.6,1900,1852000
1,0,0,3,2,0,138,155,3,1885,1750000
1,0,0,3,2,1,138,147,5.1,2000,1540000
0,1,0,3,2,1,138,138,2.1,1998,1390000
1,0,0,3,2,2,138,108,2.5,2001,1300000
0,0,1,3,1,1,138,105,2.5,1890,1176500
1,0,0,2,1,1,138,81,2.6,1890,1045000
1,0,0,2,2,1,138,126,4.2,1999,905000
0,1,0,2,1,0,138,78,5.2,1910,890000
0,1,0,3,1,1,138,82,7,1890,770000
0,1,0,3,1,1,138,102,7.8,2000,700000
0,1,0,2,1,1,138,76,11.5,2009,470000
0,0,1,3,2,1,138,122,4,1998,959000
1,0,0,3,2,2,138,137,17.9,2013,795000
1,0,0,2,2,1,138,104.63,12,2014,668500
1,0,0,3,2,0,137,125,3,1890,2100000
1,0,0,2,1,0,137,67,4.5,1890,1015000
1,0,0,3,1,0,137,98,6.6,1890,970000
1,0,0,2,1,1,137,87,7.8,1970,729000
1,0,0,3,1,1,137,71,14.7,2012,622000
0,1,0,2,1,1,137,77,13.8,1990,447000
0,1,0,3,2,1,137,137,10.1,1994,956000
0,1,0,2,1,1,137,110,12.1,2012,468000
1,0,0,3,1,1,136,132,2.7,1993,1400000
0,1,0,2,1,0,136,92,3.5,1890,1290000
0,1,0,2,1,1,136,58,4.6,1892,957500
1,0,0,2,1,0,136,78,4.4,1900,918000
1,0,0,4,2,2,136,151,4.5,1997,856000
1,0,0,2,1,1,136,78,5.5,2000,790000
1,0,0,2,1,1,136,76,7.9,1975,725000
1,0,0,2,1,1,136,81,7.8,1975,650000
1,0,0,3,2,1,136,130,13,2014,545000
1,0,0,3,2,2,135,135,3.8,1997,1630000
1,0,0,2,1,0,135,87,2.4,1890,1341000
1,0,0,2,1,0,135,86,2.4,1890,1200000
1,0,0,2,1,0,135,74,6.1,1930,1120000
1,0,0,2,1,2,135,76,11.8,1970,599900
1,0,0,2,1,2,135,100,9.9,2012,550500
1,0,0,3,2,0,134,150,2.5,1900,1465000
0,1,0,3,2,2,134,149,2.4,2007,1120000
0,1,0,2,1,0,134,63.7,2.6,1900,1050000
0,0,1,2,2,1,134,151,3.5,1905,770000
0,1,0,2,1,1,134,75,9.9,1988,427500
0,1,0,2,2,1,134,100,6.7,2014,876000
0,1,0,2,1,1,134,120,7.9,2012,710000
0,0,1,3,3,2,134,124.45,13.5,2008,521000
1,0,0,3,2,2,133,174,2.6,2000,1350000
1,0,0,2,1,1,133,71,11.4,2011,588000
1,0,0,2,1,1,133,65,11.2,2012,390000
1,0,0,2,2,1,133,104,11.4,2009,795000
1,0,0,3,2,1,132,159,3.3,1996,1800000
1,0,0,4,2,0,132,195,1.8,1890,1630100
1,0,0,4,2,1,132,165,1.6,1880,1620000
1,0,0,2,1,0,132,80,4.1,1900,1300000
1,0,0,3,2,1,132,95,2.6,1900,1275000
1,0,0,2,1,1,132,77,3.3,1900,1130000
0,1,0,2,1,1,132,77,5.2,1905,911000
0,1,0,2,1,1,132,83,6.4,1970,661000
